Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mitch Keller","PIT",9.34616,11.4674,14.0354,4.7601,29.496,29.496,0,0,,174.551,752.855,178.67,98.59,92.32,23.8345,55.3148,0.455306,8.37337,146.867,7.57258,2.85208,2.65511,1.22893,0.19508,0.0734734,0.1216064989566803,0.259256,1.3405,0.298643,0.674894,,,4.32206,2.2918,1.00941,609.5499877929688,,,,,,,639.4,3.6537142857142855,668,3.817142857142857,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"José Soriano","LAA",10.3485,10.2417,12.2865,3.78994,29.518,29.518,0,0,,168.272,720.148,158.161,75.93,70.86,14.0561,70.9489,0.600346,8.09149,136.555,7.30361,3.79469,1.92469,0.751788,0.189621,0.0985199,0.09110061824321747,0.246699,1.36154,0.293793,0.731408,,,4.00718,2.29106,2.90386,415.8599853515625,,,,,,,697.2,4.15,695,4.136904761904762,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Luis Castillo","SEA",10.3199,10.1827,14.0676,4.49006,28.717,28.717,0,0,,173.363,733.784,165.367,92.6,86.49,27.4179,51.8394,0.654586,7.70491,152.933,7.93941,2.6912,2.95013,1.42338,0.208417,0.0706467,0.13777051120996475,0.245265,1.2529,0.279312,0.696821,,,4.45721,2.26899,1.47366,172.27999877929688,,,,,,,645.0999999999999,3.7289017341040456,640,3.699421965317919,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Reynaldo López","ATL",7.13571,8.13374,4.2516,4.3175,29.941,21.791,0,0.6514,,127.011,541.24,117.106,64.83,60.93,14.8654,47.6437,1.01722,3.75585,129.47,9.17423,3.37603,2.71746,1.05336,0.23921,0.088027,0.15118258446455002,0.239069,1.29713,0.295915,0.694184,,,3.832,2.26264,1.32337,337.4100036621094,,,,,,,557.1000000000001,4.386614173228348,546,4.299212598425197,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Carlos Rodón","NYY",9.50265,7.68448,11.1818,4.07988,24.219,24.219,0,0,,143.563,602.075,122.457,69.52,65.08,20.0429,52.19,0.382771,6.29529,149.809,9.39153,3.2718,2.87045,1.25649,0.248821,0.0866836,0.1621369794011116,0.225274,1.21652,0.274026,0.717164,,,4.08521,2.24793,1.97798,193.2100067138672,,,,,,,628.4000000000001,4.36388888888889,586,4.069444444444445,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Ryne Nelson","ARI",9.44157,9.96973,12.1157,4.3799,27.892,27.892,0,0.6584,,159.723,673.453,153.611,82.7,77.73,23.4842,44.6041,0.658594,4.35761,133.502,7.52251,2.51333,2.99304,1.32328,0.198235,0.066232,0.13200299441814423,0.245978,1.24099,0.278344,0.698664,,,4.2945,2.24179,1.66364,259.0299987792969,,,,,,,625.6999999999999,3.9106249999999996,626,3.9125,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Chris Bassitt","BAL",10.1035,11.1034,10.4399,4.327,27.055,26.456,0,0.6567,,147.906,636.215,142.427,76.27,71.11,17.5551,51.2092,0.604831,12.4728,136.85,8.32722,3.11605,2.67236,1.06822,0.215099,0.0804903,0.13460906594991684,0.248767,1.30919,0.298645,0.694232,,,4.11929,2.19874,1.60584,574.47998046875,,,,,,,593.6000000000001,4.010810810810812,595,4.02027027027027,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Zebby Matthews","MIN",6.45669,8.69714,2.79837,4.12864,33.461,20.67,0,0.6383,,121.878,510.041,117.673,59.95,55.91,17.7049,30.1711,1.26853,2.74768,120.021,8.8629,2.22796,3.97803,1.30741,0.235317,0.0591542,0.17616292089223862,0.24663,1.21305,0.294547,0.714254,,,3.86437,2.17919,1.47854,309.5199890136719,,,,,,,519.6000000000001,4.259016393442624,521,4.270491803278689,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Brandon Pfaadt","ARI",9.50366,10.8119,13.2862,4.67984,29.002,29.002,0,0,,168.929,720.891,176.105,93.68,87.84,25.0209,42.2075,0.786342,7.34874,137.082,7.30329,2.24868,3.24781,1.33303,0.190156,0.0585492,0.13160723820328712,0.262321,1.29233,0.29669,0.679999,,,4.31774,2.17458,1.12966,680.280029296875,,,,,,,612.5000000000001,3.6242603550295867,647,3.828402366863905,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Tyler Glasnow","LAD",9.36174,6.45138,9.87153,4.20018,22.736,22.736,0,0,,130.73,553.414,114.825,64.98,61.01,16.7127,52.7551,0.334765,3.06271,141.401,9.73466,3.63189,2.68033,1.15057,0.255507,0.0953267,0.16018054634332657,0.230759,1.28188,0.289005,0.7116,,,3.91473,2.17096,1.66307,119.44999694824219,,,,,,,575.3000000000001,4.391603053435115,548,4.183206106870229,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Andrew Abbott","CIN",8.90092,10.5523,12.9711,4.64993,27.582,27.582,0,0,,162.738,691.914,161.614,89.78,84.08,27.2128,47.5355,0.52941,3.19573,145.216,8.03097,2.62888,3.0549,1.50497,0.209876,0.0687014,0.14117438346147537,0.252055,1.28519,0.286719,0.697856,,,4.45953,2.16578,1.15427,210.69000244140625,,,,,,,589.9000000000001,3.619018404907976,601,3.687116564417178,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Cam Schlittler","NYY",8.84385,7.51523,9.57492,4.04994,23.836,23.836,0,0,,133.002,561.781,116.904,63.84,59.85,16.9087,49.5544,0.362947,5.76722,133.396,9.02667,3.35326,2.69191,1.14418,0.237452,0.0882095,0.14924288541078568,0.230827,1.25155,0.280765,0.718687,,,4.02976,2.14798,1.89459,124.79000091552734,,,,,,,568.9000000000001,4.277443609022557,542,4.075187969924812,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Matthew Liberatore","STL",7.63599,10.5158,10.3738,4.52002,26.633,26.633,0,0,,144.995,616.516,146.71,77.58,72.82,19.0325,39.6469,0.40502,5.28791,115.475,7.16766,2.46093,2.91259,1.18137,0.187302,0.064308,0.12299446761608124,0.256674,1.28526,0.292119,0.681083,,,4.17846,2.14066,1.22914,999,,,,,,,552.0999999999999,3.807586206896551,573,3.9517241379310346,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Chad Patrick","MIL",7.85837,8.18181,8.82613,4.16966,23.753,23.753,0,0,,127.953,537.773,116.051,63.42,59.28,19.0968,39.2687,0.426956,5.20205,119.765,8.4241,2.7621,3.04989,1.34323,0.222706,0.073021,0.14968536794185638,0.235254,1.21388,0.273543,0.714705,,,4.24601,2.09967,1.67763,345.4800109863281,,,,,,,519.9,4.06171875,501,3.9140625,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Landen Roupp","SFG",7.16571,8.68002,4.8751,4.07522,27.254,22.214,0,0.6709,,119.655,512.943,112.575,58.22,54.18,11.7975,48.3017,0.925432,3.62767,112.668,8.47448,3.63307,2.33259,0.887365,0.21965,0.0941658,0.1254846230149269,0.244191,1.34451,0.299446,0.711116,,,3.83565,2.08119,1.63028,695.47998046875,,,,,,,520.5999999999999,4.338333333333333,518,4.316666666666666,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Shane McClanahan","TBR",7.09291,7.14298,9.01551,4.02962,20.188,20.188,0,0,,118.016,493.025,110.213,56.81,52.84,16.5731,33.9667,0.440828,2.75302,121.44,9.26111,2.59033,3.57527,1.26388,0.246316,0.0688944,0.17742159217596054,0.241533,1.22169,0.294193,0.722198,,,3.83614,2.07887,1.65835,217,,,,,,,509.1,4.3144067796610175,500,4.237288135593221,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Grayson Rodriguez","LAA",6.77697,7.27026,8.45726,4.02964,20.199,20.199,0,0,,114.777,482.291,104.834,54.98,51.39,15.3467,36.1739,0.342777,4.38996,118.33,9.27861,2.8365,3.27114,1.20338,0.24535,0.0750043,0.17034561187028885,0.237328,1.22854,0.290496,0.719763,,,3.87168,2.05753,1.67356,263.8999938964844,,,,,,,509.5,4.430434782608696,496,4.3130434782608695,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Sandy Alcantara","MIA",8.98003,11.2258,14.5121,4.58012,28.011,28.011,0,0,,173.393,739.972,172.741,94.65,88.24,22.8633,53.8999,0.505107,7.97299,132.624,6.88388,2.79769,2.46056,1.18672,0.179228,0.0728405,0.1063879132270813,0.254743,1.3071,0.286786,0.678156,,,4.39005,2.03186,1.27722,152.97000122070312,,,,,,,627.5000000000002,3.6271676300578046,646,3.7341040462427744,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Reid Detmers","LAA",6.21617,9.75091,3.24523,4.34659,34.498,22.573,0,0.6283,,136.721,583.199,124.751,70.71,66.03,20.1914,49.4228,1.90365,6.85507,152.343,10.0284,3.25338,3.08245,1.32915,0.26122,0.0847443,0.17647597938776016,0.236754,1.27393,0.295043,0.709113,,,4.06137,2.03041,1.31134,350.0299987792969,,,,,,,582.8000000000002,4.254014598540147,565,4.124087591240876,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Michael McGreevy","STL",8.0119,10.2647,8.36705,4.30015,28.462,24.157,0,0.6715,,143.116,605.355,149.555,73,68.38,17.2076,35.3767,0.841274,3.04553,97.9967,6.16263,2.2247,2.77009,1.08212,0.161883,0.0584396,0.10344342887401581,0.263797,1.29218,0.292981,0.695916,,,4.13413,2.03004,1.56021,999,,,,,,,545.1,3.811888111888112,580,4.055944055944056,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Joe Musgrove","SDP",8.8657,7.64627,10.3613,4.19028,23.622,23.622,0,0,,136.473,572.875,126.968,67.91,63.54,19.8284,36.7365,0.537234,8.31698,125.951,8.30611,2.42267,3.4285,1.30763,0.219858,0.0641266,0.15573112666606903,0.240552,1.19954,0.28044,0.704659,,,4.16851,2.02854,1.67327,219.7899932861328,,,,,,,547.2,4.023529411764706,537,3.948529411764706,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Cade Cavalli","WSN",7.07713,9.82188,10.0835,4.30977,24.417,24.417,0,0,,136.991,587.225,135.135,70.19,65.6,14.832,46.2651,0.459396,7.56084,108.316,7.11611,3.03951,2.3412,0.974429,0.184454,0.078786,0.10566764324903488,0.253347,1.32418,0.293243,0.692315,,,4.14004,1.9944,1.5326,387.8299865722656,,,,,,,532.3000000000002,3.885401459854016,544,3.9708029197080292,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Braxton Garrett","MIA",6.11394,8.50352,4.42976,4.11956,26.562,20.142,0,0.6382,,115.243,483.858,114.343,56.79,52.75,14.4136,27.7642,1.0309,5.16495,103.878,8.11246,2.16827,3.74145,1.12564,0.214687,0.0573808,0.1573065146803856,0.253572,1.23311,0.300416,0.699734,,,3.81551,1.98964,1.39095,585.3400268554688,,,,,,,495.4,4.3078260869565215,506,4.4,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Noah Cameron","KCR",8.39626,9.00961,11.0299,4.42974,24.935,24.935,0,0,,143.785,611.294,141.555,75.81,70.77,21.0649,43.4491,0.47647,4.04141,123.791,7.74851,2.71963,2.84911,1.31853,0.202507,0.0710772,0.13142944127321243,0.251071,1.28667,0.287601,0.702152,,,4.30865,1.97962,1.36678,270.3399963378906,,,,,,,545.1000000000001,3.7854166666666678,554,3.8472222222222223,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Shane Smith","CHW",8.51947,10.7279,11.6069,4.39982,27.855,27.855,0,0,,156.545,668.481,147.082,81.88,76.53,21.4304,54.952,0.491605,9.05435,143.943,8.2755,3.15927,2.61943,1.23206,0.215329,0.0822043,0.13312435150146484,0.243321,1.29058,0.286156,0.698441,,,4.30239,1.97917,1.57641,255.6199951171875,,,,,,,617.3,3.9318471337579615,608,3.872611464968153,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Foster Griffin","WSN",6.12845,9.74708,5.22062,4.2553,29.369,21.933,0,0.651,,130.052,555.588,123.121,66.04,61.49,16.1506,45.9414,1.20304,6.20926,122.989,8.51119,3.17929,2.67707,1.11767,0.221367,0.0826898,0.13867677003145218,0.244561,1.29996,0.293635,0.703458,,,4.06117,1.9608,1.4195,737.1699829101562,,,,,,,539.4000000000001,4.14923076923077,536,4.123076923076923,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Aaron Nola","PHI",9.32606,9.95615,13.063,4.48978,27.117,27.117,0,0,,162.409,683.106,153.017,86.68,81.02,28.035,46.9369,0.424737,6.08981,149.987,8.31161,2.60104,3.1955,1.55358,0.219566,0.068711,0.15085472911596298,0.242853,1.23117,0.276473,0.704856,,,4.51167,1.94785,1.3886,209.66000366210938,,,,,,,597.5999999999999,3.688888888888888,587,3.623456790123457,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Ryan Pepiot","TBR",9.36558,10.9286,12.2393,4.37976,29.398,29.398,0,0,,165.235,700.107,145.646,86.08,80.41,26.7809,63.0588,0.454321,6.21009,158.231,8.6185,3.43468,2.50926,1.4587,0.22601,0.0900702,0.13593938201665878,0.230877,1.26308,0.266617,0.716217,,,4.58456,1.94185,1.67471,133.7899932861328,,,,,,,618.3,3.747272727272727,583,3.533333333333333,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Parker Messick","CLE",7.33063,8.62359,7.69433,4.07608,21.661,21.42,0,0,,115.059,485.707,108.803,55.77,52.11,14.7413,34.4018,0.363238,5.42463,107.014,8.37069,2.69093,3.11071,1.15308,0.220326,0.0708282,0.14949752390384674,0.244019,1.24462,0.290202,0.713364,,,3.97896,1.93377,1.55854,298.07000732421875,,,,,,,480.1,4.1747826086956525,477,4.147826086956521,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Jack Leiter","TEX",9.10875,10.2482,11.4688,4.41998,28.23,28.23,0,0,,156.849,669.111,139.537,82.07,77.03,22.854,62.5818,0.46082,7.10138,149.378,8.57131,3.59094,2.38692,1.31136,0.223249,0.0935298,0.1297188177704811,0.232784,1.28862,0.273138,0.705658,,,4.4574,1.92139,1.57641,242.07000732421875,,,,,,,602.9,3.8401273885350315,574,3.656050955414013,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Dustin May","STL",7.11893,10.0127,6.46721,4.42591,29.102,23.064,0,0.6715,,135.145,582.094,127.999,70.87,66.46,14.0136,50.6666,1.18868,10.0964,116.856,7.78202,3.37415,2.30637,0.93324,0.20075,0.0870419,0.11370854824781418,0.245523,1.32203,0.291924,0.677761,,,4.10265,1.90771,1.23876,651.52001953125,,,,,,,549,4.066666666666666,548,4.059259259259259,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Robbie Ray","SFG",9.58933,10.5755,13.2588,4.49003,28.614,28.614,0,0,,168.293,714.636,149.608,90.46,83.96,29.5102,64.7529,0.478128,4.69937,173.936,9.30175,3.46287,2.68614,1.57815,0.243391,0.0906097,0.15278085321187973,0.231884,1.27373,0.271875,0.715997,,,4.58569,1.90654,1.46175,160.30999755859375,,,,,,,622.2,3.7035714285714287,588,3.5,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Ryan Weathers","NYY",7.48014,7.79438,2.85208,4.05479,33.397,21.398,0,0.6919,,126.384,531.769,115.771,60.95,56.94,16.9762,39.758,1.57789,5.80962,122.672,8.73564,2.83123,3.08546,1.2089,0.230686,0.0747656,0.1559206172823906,0.238113,1.23061,0.285079,0.7178,,,4.02172,1.89212,1.62679,253.2100067138672,,,,,,,533.7,4.235714285714286,521,4.134920634920635,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Clay Holmes","NYM",10.3988,9.43846,9.11457,4.02319,27.542,26.593,0,0,,143.058,611.32,136.774,68.62,63.95,14.1862,52.7915,0.474736,8.17214,112.342,7.06758,3.3212,2.12802,0.892473,0.183769,0.0863565,0.09741218388080597,0.248519,1.3251,0.289239,0.712681,,,4.13213,1.88265,2.00678,430.1000061035156,,,,,,,570.8,3.9916083916083913,574,4.013986013986014,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Tatsuya Imai","HOU",8.87965,9.24971,11.5613,4.34011,25.867,25.867,0,0,,150.176,644.037,132.671,77.46,72.42,20.9288,63.3535,0.444116,8.98974,152.439,9.13565,3.79675,2.40617,1.25426,0.236694,0.0983694,0.13832437247037888,0.232066,1.3053,0.28053,0.711141,,,4.36186,1.86892,1.64177,999,,,,,,,593.9000000000001,3.959333333333334,565,3.7666666666666666,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Shota Imanaga","CHC",9.66965,8.37672,12.0059,4.13009,25.275,25.275,0,0,,151.624,619.991,134.033,74.68,69.58,28.8745,32.0839,0.37986,5.0186,132.52,7.86601,1.90442,4.1304,1.71391,0.213744,0.051749,0.1619952954351902,0.229945,1.09558,0.249488,0.727463,,,4.59689,1.85524,1.97292,175.75999450683594,,,,,,,574.6999999999999,3.7809210526315784,538,3.539473684210526,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Joey Cantillo","CLE",5.06471,8.68618,1.12123,4.2337,39,19.235,0,0.6803,,125.486,539.031,114.252,63.31,59.03,15.885,52.4154,1.79938,4.0423,133.092,9.54552,3.7593,2.53918,1.13929,0.24691,0.0972402,0.14966987818479538,0.236756,1.32818,0.294869,0.715631,,,4.00929,1.84661,1.26938,270.6199951171875,,,,,,,533.8000000000001,4.2704,519,4.152,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Shane Baz","BAL",9.74204,9.28191,11.736,4.37022,27.474,27.474,0,0,,156.205,661.299,137.371,80.87,75.85,25.3039,57.4276,0.416364,8.12101,147.759,8.51335,3.30878,2.57295,1.45792,0.223437,0.0868406,0.1365962028503418,0.230585,1.24707,0.26513,0.714855,,,4.60807,1.82148,1.61452,200.89999389648438,,,,,,,591.7,3.7929487179487182,556,3.5641025641025643,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Jameson Taillon","CHC",9.46617,8.96651,11.999,4.34993,26.161,26.161,0,0,,153.644,640.106,145.207,79.43,74.26,25.3288,39.3955,0.396731,2.90357,118.009,6.91258,2.30767,2.99549,1.48368,0.184358,0.0615452,0.12281263247132301,0.242899,1.20149,0.263776,0.705182,,,4.56802,1.82094,1.69098,412.1700134277344,,,,,,,565.1000000000001,3.6694805194805205,555,3.603896103896104,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Casey Mize","DET",8.4341,9.40104,10.2664,4.27978,26.129,26.129,0,0,,143.629,603.99,137.585,73.54,68.3,21.0365,39.7936,0.46904,5.26798,116.584,7.30534,2.49353,2.92972,1.31817,0.193024,0.0658846,0.12713897973299026,0.246158,1.23498,0.276635,0.701955,,,4.35697,1.80961,1.56796,279.7900085449219,,,,,,,547.5000000000002,3.802083333333335,546,3.7916666666666665,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Nick Lodolo","CIN",7.96269,10.1128,11.2247,4.72995,26.169,26.169,0,0,,147.769,631.672,142.011,83.24,77.66,26.5434,38.359,0.484535,17.4565,158.644,9.66236,2.33629,4.13578,1.61665,0.251149,0.0607261,0.19042331352829933,0.246609,1.22062,0.295564,0.678239,,,4.45627,1.79974,0.922551,129.69000244140625,,,,,,,546.9000000000001,3.695270270270271,542,3.6621621621621623,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Will Warren","NYY",7.42421,7.58927,2.72035,4.03603,35.533,20.699,0,0.6919,,123.069,520.988,110.825,58.98,55.19,15.5175,44.6942,1.31514,4.84663,121.239,8.86617,3.26847,2.71264,1.13479,0.23271,0.0857873,0.14692240953445435,0.235075,1.26368,0.284764,0.721548,,,4.01165,1.7951,1.61696,411.7900085449219,,,,,,,520.8000000000001,4.234146341463415,503,4.0894308943089435,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Max Meyer","MIA",7.09359,9.2779,6.11469,4.12167,26.55,22.231,0,0.6382,,124.595,525.395,118.578,61.26,57.06,16.3018,39.6035,0.86429,3.53022,112.807,8.14852,2.86072,2.84841,1.17754,0.214709,0.0753786,0.13933081179857254,0.245879,1.26956,0.289609,0.716032,,,4.06382,1.78991,1.6379,640.030029296875,,,,,,,516.8000000000001,4.1344,515,4.12,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Spencer Schwellenbach","ATL",5.56949,3.94579,5.38735,3.59651,12.385,12.233,0,0,,72.3951,295.636,65.8798,30.98,28.93,8.1738,15.2037,0.293565,2.54431,74.6793,9.28397,1.89009,4.91192,1.01615,0.252605,0.051427,0.20117835700511932,0.237073,1.12001,0.295875,0.719462,,,3.27527,1.76689,1.41518,225.33999633789062,,,,,,,358.80000000000007,4.983333333333334,352,4.888888888888889,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Logan Henderson","MIL",5.95368,6.83469,2.33581,3.93803,31.882,17.403,0,0.6236,,108.991,445.787,89.7597,51.03,47.69,19.2316,29.2356,1.25972,3.74401,118.27,9.76624,2.41415,4.04541,1.58806,0.265307,0.0655821,0.19972452521324158,0.217437,1.09179,0.256181,0.738183,,,4.1665,1.74952,1.53903,260.6600036621094,,,,,,,479.89999999999986,4.40275229357798,439,4.027522935779817,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Eduardo Rodriguez","ARI",7.49681,9.19353,10.3573,4.8302,24.248,24.248,0,0.6584,,136.336,593.325,140.764,78.08,73.17,19.0625,50.0728,0.619429,3.96941,118.946,7.85206,3.30547,2.37547,1.25838,0.200474,0.0843934,0.11608081310987473,0.26102,1.39975,0.303287,0.686915,,,4.39706,1.73084,0.680336,999,,,,,,,486.1,3.574264705882353,513,3.7720588235294117,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Bryce Miller","SEA",8.91313,8.63965,10.9098,4.31022,25.237,25.237,0,0,,144.452,603.819,131.311,73.8,69.18,23.1072,43.8659,0.490162,3.74271,119.785,7.46312,2.73304,2.73071,1.43968,0.198379,0.0726474,0.12573134899139404,0.236081,1.2127,0.261792,0.709789,,,4.54495,1.72659,1.568,231.1699981689453,,,,,,,538.1000000000001,3.7368055555555566,517,3.5902777777777777,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Justin Steele","CHC",5.72253,4.57256,4.89315,3.61579,13.951,13.737,0,0,,74.6476,307.434,66.0396,32.29,29.99,8.10001,20.1903,0.207194,2.82651,71.3663,8.60438,2.43428,3.53468,0.97659,0.232135,0.0656736,0.1664615347981453,0.232193,1.15516,0.2827,0.720256,,,3.5587,1.72083,1.50383,424.8299865722656,,,,,,,358,4.773333333333333,344,4.586666666666667,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Michael Wacha","KCR",8.98792,10.4852,13.2824,4.81991,27.553,27.553,0,0,,163.833,705.082,168.461,93.81,87.74,25.3555,50.5055,0.511953,5.12818,114.699,6.30086,2.77447,2.27101,1.39288,0.162675,0.0716308,0.09104373306035995,0.259392,1.33653,0.280934,0.682169,,,4.76561,1.71418,0.82724,668.47998046875,,,,,,,531.3000000000002,3.2396341463414644,557,3.3963414634146343,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Gerrit Cole","NYY",7.33079,5.76774,8.70984,4.0498,18.297,18.297,0,0,,110.072,456.041,96.5302,52.81,49.53,17.0716,32.0071,0.343928,3.62361,107.619,8.79943,2.61705,3.36235,1.39585,0.235985,0.0701846,0.16580070555210114,0.22961,1.16776,0.268696,0.723714,,,4.16705,1.71293,1.56011,274.6600036621094,,,,,,,460.7,4.1881818181818184,437,3.9727272727272727,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Mason Miller","SDP",2.84031,1.506,0,2.45188,60.056,0.073,33,1.9979,,65.6681,260.534,39.9266,19.12,17.89,5.41622,25.0816,1.68149,1.9678,101.024,13.8456,3.43751,4.02779,0.742309,0.387756,0.0962701,0.29148561507463455,0.171003,0.989952,0.27164,0.799091,,,2.3663,1.67014,1.61093,28.65999984741211,,,,,,,616.9000000000001,9.346969696969698,559,8.469696969696969,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Grant Taylor","CHW",2.86384,2.66517,0,3.06391,69.272,2.121,7,15.0671,,81.5134,332.539,62.3574,29.68,27.75,6.83471,29.0209,1.69545,1.75799,100.969,11.1482,3.20424,3.47919,0.75463,0.303632,0.0872708,0.2163611203432083,0.206646,1.12102,0.286265,0.754168,,,2.88057,1.66041,1.4351,492.69000244140625,,,,,,,563.5,6.871951219512195,523,6.378048780487805,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Michael Soroka","ARI",6.32181,9.01359,3.1636,4.42052,37.088,21.689,0,3.6308,,132.154,566.365,120.026,69.34,64.91,18.4202,49.8314,1.55444,9.12552,133.701,9.10535,3.39364,2.68306,1.25446,0.236069,0.0879847,0.1480838730931282,0.236548,1.2853,0.285983,0.697702,,,4.26209,1.6572,1.16031,681.6900024414062,,,,,,,550.4000000000002,4.169696969696972,533,4.037878787878788,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Yusei Kikuchi","LAA",8.72253,11.5501,12.8959,4.7501,29.163,29.163,0,0,,166.866,718.76,167.243,94.72,88.07,28.2676,58.0814,0.721196,4.30413,154.129,8.31301,3.13265,2.65367,1.52462,0.214437,0.0808078,0.13362932205200195,0.254798,1.35033,0.29321,0.703119,,,4.61163,1.64662,0.911063,560.8599853515625,,,,,,,579.2,3.4682634730538924,593,3.5508982035928143,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
